,jur_stn,year,상반기,파출소수,경찰관수,5대범죄발생건,5대범죄검거건,5대범죄검거율,전체인구,전체성비,0대 비율,10대 비율,20대 비율,30대 비율,40대 비율,50대 비율,60대 비율,외국인수,외국인비율,계,초등학교,중학교,고등학교,"대학교(2,3년제)",대학교(4년제 이상),대학원(석박사 과정),받지 않았음(미취학 포함),1인당 담당인구수,기초생활자수,지방세징수액,1인가구비율,절폭신고비율,강살신고비율,교통신고비율,질서신고비율,교통사고발생건,평균출동시간,tot_f_safety,dept_safety,crime_safety, rob_satety_q1,mur_safety_q2,ta_safety_q3,raw_odder_q4,overall_q5
146,서울서대문경찰서,2018,0,8,322,1458,642,0.4403292181069959,318874,88.2,0.06448001404943646,0.08498341037525795,0.19620602495029385,0.1427773979691038,0.14946028838977152,0.14953868926284364,0.2124789101651436,14366,0.04505227770216449,284679,0.10777401915842054,0.09200186877149352,0.2691698369040217,0.10809016471183333,0.32820826263967484,0.07284696096304961,0.02190888685150644,990,0.14214391891468106,360420,0.352170256,0.06525461919783686,0.0032221721496169444,0.09456962595763856,0.21149166291122126,520,260,74.9,74.7,79.8,79.3,80.3,71.1,72.6,75.3
147,서울서대문경찰서,2018,1,8,322,1352,601,0.4445266272189349,318874,88.2,0.06448001404943646,0.08498341037525795,0.19620602495029385,0.1427773979691038,0.14946028838977152,0.14953868926284364,0.2124789101651436,14366,0.04505227770216449,284679,0.10777401915842054,0.09200186877149352,0.2691698369040217,0.10809016471183333,0.32820826263967484,0.07284696096304961,0.02190888685150644,990,0.13321249145430486,360420,0.352170256,0.0665646518745218,0.002805406783983677,0.08263198163733741,0.24139250191277736,480,260,69.4,68.7,75.2,74.3,76.1,64.2,66.0,70.8
148,서울서대문경찰서,2019,0,8,322,1136,627,0.5519366197183099,319394,87.6,0.06326355535795912,0.08301971859208376,0.1976586911463584,0.141508606924363,0.14596078824273467,0.14937350106764685,0.2190961633593618,16319,0.05109363356857048,284679,0.10777401915842054,0.09200186877149352,0.2691698369040217,0.10809016471183333,0.32820826263967484,0.07284696096304961,0.02190888685150644,991,0.16096107002636242,399249,0.36109146,0.06998805586181553,0.0032616685042263873,0.1046949650863653,0.2174062844542448,596,255,73.3,73.0,78.8,78.6,78.9,69.5,70.5,73.8
149,서울서대문경찰서,2019,1,8,322,1411,569,0.4032600992204111,319394,87.6,0.06326355535795912,0.08301971859208376,0.1976586911463584,0.141508606924363,0.14596078824273467,0.14937350106764685,0.2190961633593618,16319,0.05109363356857048,284679,0.10777401915842054,0.09200186877149352,0.2691698369040217,0.10809016471183333,0.32820826263967484,0.07284696096304961,0.02190888685150644,991,0.15528782632109558,399249,0.36109146,0.06724697047277693,0.003316021749201473,0.09855411698729673,0.21485870333796606,512,255,76.4,75.5,81.8,80.4,83.1,71.6,72.8,78.5
150,서울서부경찰서,2017,0,4,221,742,384,0.5175202156334232,233121,93.9,0.07469281040144303,0.09234669474930454,0.1306057141876661,0.15257923443354646,0.16933230096752122,0.15992089961672346,0.22046658073150696,2796,0.0119937714748993,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073436,0.27290420530015397,0.045767166867683416,0.0239637233504179,1054,0.19588968818767927,204448,0.12952221349999998,0.0952170716409455,0.0019873324825994128,0.09291917475385958,0.2806315867064768,245,243,73.3,73.0,78.4,77.5,79.3,70.8,69.2,74.0
151,서울서부경찰서,2017,1,4,221,795,425,0.5345911949685535,233121,93.9,0.07469281040144303,0.09234669474930454,0.1306057141876661,0.15257923443354646,0.16933230096752122,0.15992089961672346,0.22046658073150696,2796,0.0119937714748993,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073436,0.27290420530015397,0.045767166867683416,0.0239637233504179,1054,0.06521077037246753,204448,0.12952221349999998,0.09386025446815438,0.0015892170771394376,0.09527987432849727,0.2920543242562417,195,243,70.4,69.6,75.4,75.1,75.6,69.1,64.0,72.2
152,서울서부경찰서,2018,0,4,221,751,362,0.4820239680426098,231276,93.5,0.07095634652968748,0.08846789117764056,0.13272453691693042,0.15034201560040816,0.16507981805288918,0.1614110413531884,0.2309621404728549,2985,0.012906656981269131,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073436,0.27290420530015397,0.045767166867683416,0.0239637233504179,1046,0.2091829675366229,189132,0.13479800150000001,0.09210963849698353,0.0022326730321599922,0.0960999477459503,0.2608902189919719,269,260,72.0,71.8,78.8,77.4,80.1,66.6,69.4,72.4
153,서울서부경찰서,2018,1,4,221,671,338,0.503725782414307,231276,93.5,0.07095634652968748,0.08846789117764056,0.13272453691693042,0.15034201560040816,0.16507981805288918,0.1614110413531884,0.2309621404728549,2985,0.012906656981269131,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073436,0.27290420530015397,0.045767166867683416,0.0239637233504179,1046,0.19671301821200649,189132,0.13479800150000001,0.08940397350993377,0.0019315673289183226,0.09437086092715233,0.28200883002207505,200,260,69.5,68.7,74.1,72.9,75.2,65.4,65.9,71.5
154,서울서부경찰서,2019,0,4,221,571,387,0.6777583187390543,230765,92.7,0.06764674019023682,0.08505189261803132,0.1349879747795376,0.1475353714818105,0.161527961345958,0.16190063484497216,0.24128442354776505,3195,0.013845253829653544,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073436,0.27290420530015397,0.045767166867683416,0.0239637233504179,1044,0.2445041492427361,197466,0.142825464,0.09372297328053164,0.0017297100459738725,0.09513405252856298,0.26701260867586146,226,255,73.9,73.2,77.6,77.1,78.0,70.2,71.6,75.5
155,서울서부경찰서,2019,1,4,221,756,401,0.5304232804232805,230765,92.7,0.06764674019023682,0.08505189261803132,0.1349879747795376,0.1475353714818105,0.161527961345958,0.16190063484497216,0.24128442354776505,3195,0.013845253829653544,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073436,0.27290420530015397,0.045767166867683416,0.0239637233504179,1044,0.2358069897948129,197466,0.142825464,0.08944142707658577,0.0018934675369973594,0.09178334745129303,0.24849270018436395,207,255,70.9,71.0,76.4,76.1,76.7,68.1,68.1,70.7
156,서울서초경찰서,2017,0,7,339,2015,820,0.40694789081885857,207275,91.6,0.0902496683150404,0.1049885417923049,0.12963936798938608,0.16366421420817753,0.18475214087564829,0.14554818477867568,0.1810758653962128,3269,0.0157713182969485,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,611,0.0678132915209263,840309,0.1276484925,0.07424878639062626,0.0016572095489664207,0.16406362244120487,0.22328700398065848,804,243,76.3,75.4,83.9,83.7,84.1,67.9,73.1,78.4
157,서울서초경찰서,2017,1,7,339,1745,848,0.4859598853868195,207275,91.6,0.0902496683150404,0.1049885417923049,0.12963936798938608,0.16366421420817753,0.18475214087564829,0.14554818477867568,0.1810758653962128,3269,0.0157713182969485,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,611,0.02255457725244241,840309,0.1276484925,0.07124701882094088,0.001704314312405586,0.16413869611488965,0.2258056854043389,782,243,78.0,77.8,84.3,84.1,84.4,73.1,75.2,78.7
158,서울서초경찰서,2018,0,7,339,2022,874,0.4322453016815033,204745,91.9,0.08677846399554569,0.10425137548810597,0.12963654878861808,0.15974954272499273,0.18360843095452647,0.14677734064973344,0.18912747777118424,3571,0.017441207355490974,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,603,0.07198710591223229,937801,0.1323431005,0.08281398542304848,0.0014154431182000634,0.16795183268194785,0.2256047322277385,945,260,79.1,78.3,85.2,84.8,85.6,69.2,79.4,80.8
159,서울서초경찰서,2018,1,7,339,1762,754,0.4279228149829739,204745,91.9,0.08677846399554569,0.10425137548810597,0.12963654878861808,0.15974954272499273,0.18360843095452647,0.14677734064973344,0.18912747777118424,3571,0.017441207355490974,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,603,0.06881730933600333,937801,0.1323431005,0.07761006289308175,0.0016352201257861635,0.15081761006289307,0.2413836477987421,905,260,76.1,75.5,84.0,83.7,84.3,68.5,72.8,77.7
160,서울서초경찰서,2019,0,7,339,1759,1050,0.5969300739056282,202480,92.1,0.0844206835242987,0.10297313314895297,0.12920041485578826,0.15623271434215724,0.18194883445278545,0.14866406558672465,0.19647372580007905,3967,0.019592058474911103,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,597,0.08545535361517187,1005486,0.137301531,0.08076422888616891,0.0013196144430844554,0.16952264381884946,0.2426751835985312,990,255,78.0,77.6,84.8,84.1,85.4,71.2,76.2,78.8
161,서울서초경찰서,2019,1,7,339,2169,969,0.4467496542185339,202480,92.1,0.0844206835242987,0.10297313314895297,0.12920041485578826,0.15623271434215724,0.18194883445278545,0.14866406558672465,0.19647372580007905,3967,0.019592058474911103,389692,0.08199809079991377,0.0548433121542141,0.164298984839309,0.07695821315295158,0.4386618149718239,0.1693285979696786,0.01391098611210905,597,0.08266495456341368,1005486,0.137301531,0.08858129925260234,0.0013547993767922867,0.16228238535010273,0.2484024657348657,842,255,79.2,78.4,85.8,84.3,87.3,72.7,76.1,81.0
162,서울성동경찰서,2017,0,9,320,1369,644,0.4704163623082542,302367,97.2,0.07610288159752883,0.07698922170739532,0.1635132140742872,0.17239315136903166,0.1599744681132531,0.15790413636408734,0.1930501675116663,10436,0.034514348457338265,270022,0.10768011495359638,0.09608106006177276,0.27218522935168243,0.11305375117583012,0.31343001681344484,0.07641599573368096,0.02115383190999252,944,0.13677418501357622,546315,0.322982548,0.0848828618375137,0.0029988382977990113,0.12274335213919585,0.2634854532070676,535,243,71.2,70.5,74.9,74.2,75.6,67.2,68.9,72.7
163,서울성동경찰서,2017,1,9,320,1405,677,0.4818505338078292,302367,97.2,0.07610288159752883,0.07698922170739532,0.1635132140742872,0.17239315136903166,0.1599744681132531,0.15790413636408734,0.1930501675116663,10436,0.034514348457338265,270022,0.10768011495359638,0.09608106006177276,0.27218522935168243,0.11305375117583012,0.31343001681344484,0.07641599573368096,0.02115383190999252,944,0.04534224965025945,546315,0.322982548,0.08399638072432936,0.0027245580043882,0.12437144084310604,0.2712639793207927,498,243,68.7,68.1,77.6,76.0,79.1,64.9,61.1,70.1
164,서울성동경찰서,2018,0,9,320,1228,597,0.4861563517915309,306796,96.4,0.07422847755511806,0.07346575574648953,0.16523031591024656,0.1726684832918291,0.15613632511506018,0.15879607296053402,0.19941263901745784,11307,0.03685510893231985,270022,0.10768011495359638,0.09608106006177276,0.27218522935168243,0.11305375117583012,0.31343001681344484,0.07641599573368096,0.02115383190999252,958,0.14107419914210095,563388,0.328372176,0.0844720868343151,0.003438686720688933,0.12421134467601593,0.2459408545884041,573,260,73.2,73.0,80.1,77.9,82.2,66.4,71.6,73.8
165,서울성동경찰서,2018,1,9,320,1147,554,0.4829991281604185,306796,96.4,0.07422847755511806,0.07346575574648953,0.16523031591024656,0.1726684832918291,0.15613632511506018,0.15879607296053402,0.19941263901745784,11307,0.03685510893231985,270022,0.10768011495359638,0.09608106006177276,0.27218522935168243,0.11305375117583012,0.31343001681344484,0.07641599573368096,0.02115383190999252,958,0.13470188659565313,563388,0.328372176,0.0811342402884773,0.004425504015735125,0.11981642353712504,0.2525815440091788,555,260,73.0,73.0,79.6,77.8,81.4,69.3,69.3,73.2
166,서울성동경찰서,2019,0,9,320,1092,613,0.5613553113553114,299688,95.8,0.07290915885854622,0.06979258428765918,0.16527855636528654,0.1705206748351619,0.15308587597768344,0.15925228904727584,0.20908411414537784,11774,0.03928752569338779,270022,0.10768011495359638,0.09608106006177276,0.27218522935168243,0.11305375117583012,0.31343001681344484,0.07641599573368096,0.02115383190999252,936,0.16538533408077735,582273,0.33793272,0.07893919281498009,0.0035586183523032174,0.12754540062699465,0.25065664981500835,531,255,76.2,76.0,80.3,78.9,81.6,74.4,73.3,76.7
167,서울성동경찰서,2019,1,9,320,1192,556,0.4664429530201342,299688,95.8,0.07290915885854622,0.06979258428765918,0.16527855636528654,0.1705206748351619,0.15308587597768344,0.15925228904727584,0.20908411414537784,11774,0.03928752569338779,270022,0.10768011495359638,0.09608106006177276,0.27218522935168243,0.11305375117583012,0.31343001681344484,0.07641599573368096,0.02115383190999252,936,0.15992298657270226,582273,0.33793272,0.07968705637401811,0.003722514905832992,0.12830057730527775,0.25502381778605004,537,255,74.3,74.2,79.4,77.7,81.0,71.5,71.3,74.6
168,서울성북경찰서,2017,0,6,252,899,439,0.4883203559510567,222708,93.4,0.07427646452649989,0.09727064750559587,0.16865992990837805,0.14295143651903722,0.1648769579966638,0.14790634394286706,0.2040065825956351,6595,0.029612766492447512,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,883,0.16280510803383802,195417,0.1567961475,0.0854745166000157,0.0022652686577657732,0.10591936529706912,0.2709910497369492,413,243,73.5,73.0,80.1,78.8,81.3,71.1,67.0,74.7
169,서울성북경찰서,2017,1,6,252,900,409,0.4544444444444444,222708,93.4,0.07427646452649989,0.09727064750559587,0.16865992990837805,0.14295143651903722,0.1648769579966638,0.14790634394286706,0.2040065825956351,6595,0.029612766492447512,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,883,0.054115703073082236,195417,0.1567961475,0.08377819677866682,0.0020534075040359308,0.10602492573522684,0.2782676983188139,367,243,72.3,71.9,78.7,77.9,79.4,69.3,67.0,73.4
170,서울성북경찰서,2018,0,6,252,783,382,0.4878671775223499,219367,92.8,0.07025897240697096,0.09546103105754283,0.17146836123938422,0.14057492694890295,0.1606531520237775,0.14935245501830266,0.21218551559715,7261,0.03309978255617299,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,870,0.16418604439136242,221961,0.160332203,0.08194422807290855,0.002453653217011996,0.11465960429973515,0.27360180713506776,384,260,72.1,72.2,75.6,73.8,77.4,69.2,71.4,71.8
171,서울성북경찰서,2018,1,6,252,768,360,0.46875,219367,92.8,0.07025897240697096,0.09546103105754283,0.17146836123938422,0.14057492694890295,0.1606531520237775,0.14935245501830266,0.21218551559715,7261,0.03309978255617299,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,870,0.1627318603071565,221961,0.160332203,0.07324364723467862,0.0025624599615631004,0.10079009182148196,0.29019859064702114,437,260,73.3,73.1,79.5,77.9,81.1,67.7,71.2,73.7
172,서울성북경찰서,2019,0,6,252,505,308,0.6099009900990099,222663,92.4,0.06849798013594505,0.09151926561829847,0.17502868678521627,0.13854987458653978,0.15693860915686675,0.1509879257264886,0.2184170283858828,7776,0.034922730763530536,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,883,0.17835024229440904,230064,0.1636177425,0.08264944965189996,0.0022947376609233397,0.11532029092606275,0.2866477383221189,412,255,75.1,74.5,81.4,79.9,82.8,70.3,71.6,76.5
173,서울성북경찰서,2019,1,6,252,631,298,0.4722662440570523,222663,92.4,0.06849798013594505,0.09151926561829847,0.17502868678521627,0.13854987458653978,0.15693860915686675,0.1509879257264886,0.2184170283858828,7776,0.034922730763530536,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,883,0.1728306903257389,230064,0.1636177425,0.08524842726922584,0.0029100868746522873,0.11195275388368213,0.28176488209868616,364,255,76.1,75.9,81.1,79.1,83.0,71.0,75.0,76.7
174,서울송파경찰서,2017,0,11,538,2903,1296,0.4464347227006545,633953,94.3,0.08395732806690717,0.09652450575989073,0.13719313576873995,0.1722698685864725,0.16917973414432932,0.15853856673917466,0.18228165179437592,9418,0.01485599090153371,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1178,0.08663733746823503,1325455,0.24776436100000002,0.09256447884513364,0.00157078789766274,0.12534746693953025,0.25561758254207234,1341,243,70.8,70.4,78.0,76.7,79.2,67.9,64.6,71.8
175,서울송파경찰서,2017,1,11,538,2691,1153,0.4284652545522111,633953,94.3,0.08395732806690717,0.09652450575989073,0.13719313576873995,0.1722698685864725,0.16917973414432932,0.15853856673917466,0.18228165179437592,9418,0.01485599090153371,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1178,0.02861726342489112,1325455,0.24776436100000002,0.08850089359998492,0.0016423149302227102,0.12322872411465367,0.2593248290104384,1258,243,74.1,73.5,79.7,78.7,80.6,72.6,67.8,75.5
176,서울송파경찰서,2018,0,11,538,3076,1332,0.43302990897269183,638167,94.1,0.0812639951611412,0.09276882070053764,0.1386972375569404,0.1716196544164772,0.16519030285176134,0.15865439610634835,0.1917491816405424,10123,0.01586261903232226,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1186,0.09592003347086264,1336277,0.260528769,0.08931391233324258,0.0018377348216716575,0.13209910155186494,0.2432208004356113,1446,260,74.5,74.2,79.6,77.2,81.9,71.9,70.8,75.3
177,서울송파경찰서,2018,1,11,538,2823,1270,0.4498760184201204,638167,94.1,0.0812639951611412,0.09276882070053764,0.1386972375569404,0.1716196544164772,0.16519030285176134,0.15865439610634835,0.1917491816405424,10123,0.01586261903232226,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1186,0.0864710961237419,1336277,0.260528769,0.09463955637707948,0.0014787430683918669,0.12384473197781885,0.2624768946395564,1404,260,73.7,72.9,80.4,78.2,82.6,70.1,67.3,75.5
178,서울송파경찰서,2019,0,11,538,2198,1132,0.5150136487716106,648600,93.7,0.07998766574159727,0.08907801418439716,0.1388991674375578,0.16999845821769966,0.16257169287696574,0.15848442799876658,0.20091736046870184,10917,0.01683163737280296,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1205,0.11954825778600064,1573934,0.27302824600000003,0.08254771507102675,0.0014385162732153411,0.12879858203395925,0.2612705181227363,1490,255,77.9,77.3,84.6,83.1,86.0,71.8,75.0,79.3
179,서울송파경찰서,2019,1,11,538,2703,1167,0.4317425083240843,648600,93.7,0.07998766574159727,0.08907801418439716,0.1388991674375578,0.16999845821769966,0.16257169287696574,0.15848442799876658,0.20091736046870184,10917,0.01683163737280296,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1205,0.11307123034227567,1573934,0.27302824600000003,0.0874949189942512,0.0017710934324371406,0.1327594216363742,0.2471546367806748,1387,255,79.6,79.4,85.1,83.7,86.4,75.0,77.7,80.1
180,서울수서경찰서,2017,0,6,312,1493,665,0.4454119223040857,261257,91.8,0.07428126327715621,0.10911669352400127,0.13633701680720514,0.16699839621522106,0.18368694427326349,0.1506275429940633,0.17888133140930196,3827,0.014648411334433144,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,837,0.1229517295230367,1401459,0.151358207,0.07765747691723845,0.0017129512028759564,0.1308406149178154,0.2357682115989519,707,243,75.5,75.4,81.0,80.9,81.1,71.4,73.0,75.8
181,서울수서경찰서,2017,1,6,312,1497,655,0.43754175016700064,261257,91.8,0.07428126327715621,0.10911669352400127,0.13633701680720514,0.16699839621522106,0.18368694427326349,0.1506275429940633,0.17888133140930196,3827,0.014648411334433144,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,837,0.04104004868769066,1401459,0.151358207,0.07635100083348334,0.0015188487674322464,0.1314721282544724,0.2421789032805464,663,243,78.3,77.8,82.6,82.3,82.9,74.4,75.9,79.4
182,서울수서경찰서,2018,0,6,312,1393,662,0.4752333094041637,253905,92.2,0.07202693920954688,0.10811523995195052,0.13556842125992005,0.16328351154959533,0.18374785845099545,0.15066855713751207,0.18652054902424134,4407,0.01735688544928221,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,813,0.12368011657903548,1612863,0.15443685599999998,0.07917198355309797,0.0020700411172550693,0.12491138522614492,0.2351339855380689,744,260,77.3,77.2,83.0,82.8,83.2,73.3,74.7,77.6
183,서울수서경찰서,2018,1,6,312,1369,609,0.4448502556610665,253905,92.2,0.07202693920954688,0.10811523995195052,0.13556842125992005,0.16328351154959533,0.18374785845099545,0.15066855713751207,0.18652054902424134,4407,0.01735688544928221,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,813,0.12445205884090504,1612863,0.15443685599999998,0.09440800828443216,0.0017259233690024164,0.10976872626855368,0.24887814981014844,750,260,76.2,75.6,82.4,81.6,83.1,69.4,74.0,77.8
184,서울수서경찰서,2019,0,6,312,955,565,0.5916230366492147,254599,92.3,0.07049110465652918,0.1068757008556576,0.13484708336033652,0.1585843648553905,0.18279886645496168,0.15202111551672332,0.1942894624694864,4862,0.0190966971590619,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,816,0.14194085601278875,1728928,0.1599644595,0.07533612519285872,0.0022261406215560945,0.13167291161560502,0.2484240687679083,838,255,77.9,77.3,84.7,85.0,84.3,70.5,76.1,79.1
185,서울수서경찰서,2019,1,6,312,1252,590,0.4712460063897764,254599,92.3,0.07049110465652918,0.1068757008556576,0.13484708336033652,0.1585843648553905,0.18279886645496168,0.15202111551672332,0.1942894624694864,4862,0.0190966971590619,491494,0.07547599767240291,0.05779114292341313,0.1877316915364176,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,816,0.13363760266144015,1728928,0.1599644595,0.07259850568278614,0.002531091046265424,0.12302562729684345,0.2645963639903624,682,255,76.7,76.2,81.7,82.3,81.1,71.7,74.6,78.0
186,서울양천경찰서,2017,0,8,376,2034,888,0.4365781710914454,452111,96.9,0.07961540418171642,0.11900396141655475,0.12755717069480724,0.13934188727989366,0.18372258140147,0.16940087721820524,0.18129839795979305,5468,0.012094375053913751,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1202,0.13437850439383248,443922,0.204190194,0.09740096037307924,0.002532533547537241,0.11633203361228085,0.27599130672842875,778,243,74.7,74.1,80.2,78.7,81.6,71.4,70.1,76.2
187,서울양천경찰서,2017,1,8,376,1912,871,0.4555439330543933,452111,96.9,0.07961540418171642,0.11900396141655475,0.12755717069480724,0.13934188727989366,0.18372258140147,0.16940087721820524,0.18129839795979305,5468,0.012094375053913751,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1202,0.04465275120490322,443922,0.204190194,0.09474246346030668,0.002404650005473741,0.11656323082334552,0.2824826637515798,749,243,72.3,71.5,77.3,75.9,78.6,68.7,68.1,74.1
188,서울양천경찰서,2018,0,8,376,1743,826,0.4738955823293173,445591,96.6,0.07620216745849892,0.11557235222434925,0.12766640259789808,0.13640311406648695,0.18007545035694167,0.1710716778390946,0.19295497440477927,5681,0.012749359838955455,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1185,0.14623724446858216,489789,0.21170212100000002,0.09394655007131332,0.003437068905048049,0.11714091982510695,0.2614510509948795,698,260,74.5,74.0,78.6,78.0,79.1,69.8,73.2,75.5
189,서울양천경찰서,2018,1,8,376,1739,848,0.4876365727429557,445591,96.6,0.07620216745849892,0.11557235222434925,0.12766640259789808,0.13640311406648695,0.18007545035694167,0.1710716778390946,0.19295497440477927,5681,0.012749359838955455,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1185,0.13624377512113126,489789,0.21170212100000002,0.09178562484347608,0.003506135737540696,0.10255447032306536,0.2823691460055097,727,260,74.5,73.8,81.8,80.8,82.8,70.4,68.4,76.2
190,서울양천경찰서,2019,0,8,376,1374,694,0.50509461426492,440354,96.3,0.07335461923815839,0.11174191673063036,0.12794024807314114,0.13197109598186912,0.1773436825826494,0.17246578888803102,0.20510089609723087,6221,0.014127270332505212,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1171,0.18015278616749253,534297,0.223157546,0.08850194596297048,0.0022721648556837865,0.12474410024521385,0.2473960090886594,810,255,75.5,75.0,80.8,80.3,81.2,71.1,72.9,76.4
191,서울양천경찰서,2019,1,8,376,1481,680,0.4591492234976367,440354,96.3,0.07335461923815839,0.11174191673063036,0.12794024807314114,0.13197109598186912,0.1773436825826494,0.17246578888803102,0.20510089609723087,6221,0.014127270332505212,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1171,0.16896406073295575,534297,0.223157546,0.0926572090772483,0.002801619845656216,0.1201640221073275,0.25015918294577594,708,255,75.8,75.3,81.2,80.5,81.8,72.8,71.8,76.7
192,서울영등포경찰서,2017,0,10,513,3025,1231,0.4069421487603306,393560,100.2,0.07184927330013212,0.06638886065657079,0.14198851509299726,0.18012501270454315,0.16196767964224007,0.16938967374733205,0.20824016668360606,46708,0.11868076023986178,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,767,0.11241996137818884,1093707,0.346647782,0.09996922153686684,0.00189293127482415,0.12848001927892486,0.2648488661634474,1207,243,68.7,68.5,73.3,71.6,74.9,67.4,64.5,69.2
193,서울영등포경찰서,2017,1,10,513,2961,1308,0.4417426545086121,393560,100.2,0.07184927330013212,0.06638886065657079,0.14198851509299726,0.18012501270454315,0.16196767964224007,0.16938967374733205,0.20824016668360606,46708,0.11868076023986178,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,767,0.03739709320052851,1093707,0.346647782,0.09905991421851468,0.0017451835476549606,0.1296458165781189,0.2692864085911424,1158,243,67.2,66.9,72.1,71.3,72.8,68.2,60.1,67.9
194,서울영등포경찰서,2018,0,10,513,3056,1282,0.4195026178010472,395286,100.4,0.06937255556736135,0.0626356612680439,0.1431646959416726,0.18185819887372687,0.15763776101354462,0.17065871293190246,0.21462181812662226,48180,0.12188643159636316,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,770,0.11548094291222052,1248782,0.35691545799999996,0.09244679321253954,0.0022469082542421626,0.10777969513948807,0.26333764739718146,1278,260,72.9,72.2,76.4,75.3,77.5,69.2,70.7,74.5
