,jur_stn,year,상반기,파출소수,경찰관수,5대범죄발생건,5대범죄검거건,5대범죄검거율,전체인구,전체성비,0대 비율,10대 비율,20대 비율,30대 비율,40대 비율,50대 비율,60대 비율,외국인수,외국인비율,계,초등학교,중학교,고등학교,"대학교(2,3년제)",대학교(4년제 이상),대학원(석박사 과정),받지 않았음(미취학 포함),1인당 담당인구수,기초생활자수,지방세징수액,1인가구비율,절폭신고비율,강살신고비율,교통신고비율,질서신고비율,교통사고발생건,평균출동시간,tot_f_safety,dept_safety,crime_safety, rob_satety_q1,mur_safety_q2,ta_safety_q3,raw_odder_q4,overall_q5
230,서울중부경찰서,2018,0,7,236,1191.0,512.0,0.42989084802686817,64898.0,94.2,0.059539126482122076,0.06765949906392289,0.17113646694453644,0.16739986286277805,0.1463670192685501,0.1623227039145743,0.2253981216823193,5994.0,0.09236031927023944,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,274.0,0.1845665505870751,728979.0,0.1958777445,0.08907769789704356,0.0018453731113759566,0.11752720003075624,0.2313636538387605,275,260,74.6,74.0,79.8,79.0,80.5,71.8,70.0,76.0
231,서울중부경찰서,2018,1,7,236,1196.0,483.0,0.40384615384615385,64898.0,94.2,0.059539126482122076,0.06765949906392289,0.17113646694453644,0.16739986286277805,0.1463670192685501,0.1623227039145743,0.2253981216823193,5994.0,0.09236031927023944,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,274.0,0.1779407685907116,728979.0,0.1958777445,0.09331060928845336,0.002556455048998721,0.10971452918619516,0.2409458883681295,297,260,72.3,71.5,80.0,79.3,80.7,67.3,66.4,74.0
232,서울중부경찰서,2019,0,7,236,978.0,559.0,0.5715746421267893,65478.0,93.9,0.05837030475652314,0.061462922944172514,0.17424803561474378,0.16774208327924434,0.1430698626266637,0.1609459593607062,0.23403101781500799,6279.0,0.09589480436177036,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,277.0,0.20335074376126333,853964.0,0.202565326,0.08753765060240963,0.001957831325301205,0.12789909638554214,0.21863704819277108,325,255,72.8,72.8,78.8,77.3,80.3,71.6,67.9,72.8
233,서울중부경찰서,2019,1,7,236,1184.0,484.0,0.40878378378378377,65478.0,93.9,0.05837030475652314,0.061462922944172514,0.17424803561474378,0.16774208327924434,0.1430698626266637,0.1609459593607062,0.23403101781500799,6279.0,0.09589480436177036,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,277.0,0.19704328171294166,853964.0,0.202565326,0.08397408207343413,0.0020302375809935205,0.11287257019438444,0.22034557235421165,271,255,71.4,70.6,78.4,77.5,79.2,64.3,68.4,73.3
62,서울중부경찰서,2020,0,7,236,1179.1666666666667,522.3333333333334,0.4472583270435538,64774.666666666664,94.26666666666667,0.05986151408878509,0.06620024938269471,0.171048602873485,0.16687338239345537,0.14743181816181447,0.1618001317691856,0.22664026298750592,5801.666666666667,0.08950260965169493,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,273.6666666666667,0.1671071682924813,745517.6666666666,0.2070861995,0.11236306729264475,0.004471272076905879,0.10791415157612341,0.34151576123407107,279,256,,,,,,,,
63,서울중부경찰서,2020,1,7,236,1179.1666666666667,522.3333333333334,0.4472583270435538,64774.666666666664,94.26666666666667,0.05986151408878509,0.06620024938269471,0.171048602873485,0.16687338239345537,0.14743181816181447,0.1618001317691856,0.22664026298750592,5801.666666666667,0.08950260965169493,112574,0.10728942739886653,0.10333647200952263,0.2996784337413612,0.10411818004157264,0.2957521274894736,0.0640289942615524,0.02579636505765097,273.6666666666667,0.1671071682924813,745517.6666666666,0.2070861995,0.10765274239292409,0.004206124116713936,0.10940729702446762,0.33490361967023985,269,256,,,,,,,,
234,서울혜화경찰서,2017,0,8,213,961.0,382.0,0.3975026014568158,78638.0,95.1,0.05551352073093968,0.09664477323448438,0.18236614380996585,0.13836098094444832,0.1539576670460398,0.1587835474989986,0.21422076972475315,5489.0,0.06980085963529083,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.02254707984000684,369.0,0.1388641623642514,414017.0,0.18949208,0.08138705800979551,0.0017413849204785947,0.09746842627745878,0.2504951451055604,245,243,72.1,71.3,79.0,78.0,80.0,69.1,65.0,74.1
235,서울혜화경찰서,2017,1,8,213,868.0,328.0,0.3778801843317972,78638.0,95.1,0.05551352073093968,0.09664477323448438,0.18236614380996585,0.13836098094444832,0.1539576670460398,0.1587835474989986,0.21422076972475315,5489.0,0.06980085963529083,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.02254707984000684,369.0,0.04623718812787711,414017.0,0.18949208,0.07882872794493777,0.0016360171376845756,0.09687828997317638,0.25631972362225497,189,243,73.0,72.0,79.6,78.6,80.6,70.7,65.2,75.4
236,서울혜화경찰서,2018,0,8,213,846.0,398.0,0.4704491725768322,78983.0,95.5,0.052783176233010695,0.093373932530212,0.19100191812213946,0.13828837668626992,0.14796761348889326,0.15845081567669198,0.2179948976685004,6028.0,0.0763202208070091,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.02254707984000684,370.0,0.13997948925718193,470132.0,0.1985636555,0.08135163079236771,0.001644891437165147,0.10696494031393927,0.27145408403045396,253,260,66.4,65.8,71.8,70.6,73.0,63.2,62.1,67.8
237,서울혜화경찰서,2018,1,8,213,824.0,335.0,0.4065533980582524,78983.0,95.5,0.052783176233010695,0.093373932530212,0.19100191812213946,0.13828837668626992,0.14796761348889326,0.15845081567669198,0.2179948976685004,6028.0,0.0763202208070091,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.02254707984000684,370.0,0.13748528164288518,470132.0,0.1985636555,0.0912162162162162,0.0012993762993762994,0.09043659043659044,0.2611746361746361,278,260,68.4,67.9,76.3,74.8,77.7,67.1,59.6,69.7
238,서울혜화경찰서,2019,0,8,213,620.0,389.0,0.6274193548387097,77484.0,93.5,0.051216694951893606,0.08875968742135522,0.189063619175448,0.13716936935774252,0.14517742258129046,0.16054178577651015,0.2279359097625977,6579.0,0.08490785194362707,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.02254707984000684,363.0,0.15694853130968975,494905.0,0.1968891655,0.07502403215939876,0.0015293192344664858,0.09923097089923973,0.2425500305863847,268,255,68.7,68.4,73.3,72.7,73.9,67.1,64.8,69.5
239,서울혜화경찰서,2019,1,8,213,796.0,358.0,0.44974874371859297,77484.0,93.5,0.051216694951893606,0.08875968742135522,0.189063619175448,0.13716936935774252,0.14517742258129046,0.16054178577651015,0.2279359097625977,6579.0,0.08490785194362707,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.02254707984000684,363.0,0.1521862578080636,494905.0,0.1968891655,0.07372995654128578,0.0014486238073829864,0.0986063239922074,0.27648733702982164,272,255,72.3,71.6,76.5,76.5,76.5,70.1,68.0,74.0
64,서울혜화경찰서,2020,0,8,213,819.1666666666666,365.0,0.4549255758301667,78368.33333333333,94.7,0.053171130638614665,0.09292613106201719,0.18747722703585112,0.13793957566282025,0.1490342343720745,0.15925871631740024,0.22005052571861708,6032.0,0.07700964412864233,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.02254707984000684,367.3333333333333,0.12861681841832484,459684.6666666667,0.20486801,0.09317097996343279,0.0033928335815128267,0.12481857764876633,0.3379827719450361,198,256,,,,,,,,
65,서울혜화경찰서,2020,1,8,213,819.1666666666666,365.0,0.4549255758301667,78368.33333333333,94.7,0.053171130638614665,0.09292613106201719,0.18747722703585112,0.13793957566282025,0.1490342343720745,0.15925871631740024,0.22005052571861708,6032.0,0.07700964412864233,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.02254707984000684,367.3333333333333,0.12861681841832484,459684.6666666667,0.20486801,0.10223671947809879,0.003112767940354147,0.1269897483690587,0.31584342963653306,226,256,,,,,,,,
240,세종경찰서,2017,0,7,178,790.0,253.0,0.320253164556962,276589.0,101.5,0.1407250469107593,0.11796926125044742,0.12591245494217052,0.18398779416390385,0.17937083542729465,0.11670023030561592,0.13526929848981706,5290.0,0.01912585099190496,182967,0.15966267141069154,0.08525581115720321,0.2213568567009352,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1553.0,0.08282686585511355,666939.0,0.301672658,0.09457392741978764,0.003234910258470336,0.16540716454346693,0.36150621592150856,386,368,71.8,71.0,79.4,79.6,79.2,66.6,65.9,73.9
241,세종경찰서,2017,1,7,178,606.0,200.0,0.33003300330033003,276589.0,101.5,0.1407250469107593,0.11796926125044742,0.12591245494217052,0.18398779416390385,0.17937083542729465,0.11670023030561592,0.13526929848981706,5290.0,0.01912585099190496,182967,0.15966267141069154,0.08525581115720321,0.2213568567009352,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1553.0,0.02736912892414376,666939.0,0.301672658,0.09166943530385653,0.003264597177008,0.1643909132815793,0.3644900969311493,374,369,75.5,75.1,81.8,80.7,82.8,69.6,73.2,76.4
242,세종경찰서,2018,0,7,178,793.0,257.0,0.3240857503152585,312374.0,101.4,0.13940981003540628,0.11832290779642353,0.12316966200772153,0.1843591336026686,0.1810233886302957,0.11909121757892782,0.13455665324258742,6486.0,0.020763571872178862,182967,0.15966267141069154,0.08525581115720321,0.2213568567009352,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1754.0,0.07873574625288916,670652.0,0.30045619100000004,0.09836684603039744,0.003870480505994525,0.18238459359954687,0.3563674124421788,351,372,73.1,72.2,80.0,79.2,80.8,64.0,71.6,75.1
243,세종경찰서,2018,1,7,178,662.0,216.0,0.32628398791540786,312374.0,101.4,0.13940981003540628,0.11832290779642353,0.12316966200772153,0.1843591336026686,0.1810233886302957,0.11909121757892782,0.13455665324258742,6486.0,0.020763571872178862,182967,0.15966267141069154,0.08525581115720321,0.2213568567009352,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1754.0,0.07364889523455857,670652.0,0.30045619100000004,0.09476474486414843,0.0019880715705765406,0.16898608349900596,0.3492379058979457,444,372,72.8,72.0,81.8,81.4,82.1,64.1,69.0,74.6
244,세종경찰서,2019,0,7,178,629.0,297.0,0.4721780604133545,338136.0,101.3,0.13658113895000829,0.11599179028556555,0.12323739560413564,0.1806314618969882,0.18423060543686565,0.12245072988383372,0.1368147727541581,7829.0,0.02315340573023872,182967,0.15966267141069154,0.08525581115720321,0.2213568567009352,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1899.0,0.0900761823644924,665142.0,0.301378949,0.09062837875626427,0.0023407709877574234,0.1870358669654024,0.36183203202017467,471,357,74.1,73.7,78.2,76.4,79.9,71.1,71.7,75.1
245,세종경찰서,2019,1,7,178,839.0,323.0,0.3849821215733015,338136.0,101.3,0.13658113895000829,0.11599179028556555,0.12323739560413564,0.1806314618969882,0.18423060543686565,0.12245072988383372,0.1368147727541581,7829.0,0.02315340573023872,182967,0.15966267141069154,0.08525581115720321,0.2213568567009352,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1899.0,0.08332446116355549,665142.0,0.301378949,0.09643763511608232,0.0026318262994642354,0.1657580599680421,0.34509822351724784,451,357,76.5,76.1,84.3,83.7,84.9,68.8,74.2,77.6
66,세종경찰서,2020,0,7,178,719.8333333333334,257.6666666666667,0.3596360146791024,309033.0,101.39999999999999,0.13890533196539126,0.1174279864441455,0.12410650418467588,0.1829927965545202,0.18154160983148535,0.11941405925612585,0.13554690816218753,6535.0,0.021014276198107515,182967,0.15966267141069154,0.08525581115720321,0.2213568567009352,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1735.3333333333333,0.07266354663245882,667577.6666666666,0.313264705,0.0933742697757225,0.002927857975009829,0.17404967555071948,0.3627758893844657,431,376,,,,,,,,
67,세종경찰서,2020,1,7,178,719.8333333333334,257.6666666666667,0.3596360146791024,309033.0,101.39999999999999,0.13890533196539126,0.1174279864441455,0.12410650418467588,0.1829927965545202,0.18154160983148535,0.11941405925612585,0.13554690816218753,6535.0,0.021014276198107515,182967,0.15966267141069154,0.08525581115720321,0.2213568567009352,0.11226068088781037,0.2977476812758585,0.08506451983144503,0.038651778736056235,1735.3333333333333,0.07266354663245882,667577.6666666666,0.313264705,0.09295086195197655,0.002941710724257973,0.17417291506293964,0.3615192890038088,382,376,,,,,,,,
0,수원남부경찰서,2017,0,9,395,3184.0,1417.0,0.44503768844221103,405665.0,102.4,0.09483597316671542,0.10707512596590292,0.1537474239849597,0.166348944450105,0.17818053633701345,0.1590161348106321,0.14075477651528848,16197.0,0.03992703338961951,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1027.0,0.08595269495766211,598246.0,0.093576221,0.113354632546816,0.002271507781074433,0.12661276667265042,0.3410203393832489,968,352,73.6,73.1,79.2,78.2,80.2,68.9,70.5,74.7
1,수원남부경찰서,2017,1,9,395,2967.0,1426.0,0.4806201550387597,405665.0,102.4,0.09483597316671542,0.10707512596590292,0.1537474239849597,0.166348944450105,0.17818053633701345,0.1590161348106321,0.14075477651528848,16197.0,0.03992703338961951,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1027.0,0.028378095226356724,598246.0,0.093576221,0.11077816910506044,0.002308811466605221,0.12606821637521648,0.3431601907113873,915,352,71.9,70.9,78.3,78.4,78.2,69.1,64.7,74.1
2,수원남부경찰서,2018,0,9,395,3143.0,1378.0,0.438434616608336,406281.0,102.3,0.09102156717477147,0.1032790933696957,0.15468932421977236,0.1631752407816265,0.17421439840898295,0.1637126356716985,0.14986425651211846,17896.0,0.044048331081197496,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1028.0,0.09020603966220424,568278.0,0.09583447,0.1142155737270624,0.002454919552816093,0.13860581762950142,0.3236784938450398,908,335,74.1,74.0,80.5,80.7,80.2,67.4,73.3,74.4
3,수원남부경찰서,2018,1,9,395,2825.0,1374.0,0.4863716814159292,406281.0,102.3,0.09102156717477147,0.1032790933696957,0.15468932421977236,0.1631752407816265,0.17421439840898295,0.1637126356716985,0.14986425651211846,17896.0,0.044048331081197496,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1028.0,0.08615957920749433,568278.0,0.09583447,0.11248649179683662,0.0010806562530700462,0.11867570488260144,0.3493466941742804,909,335,69.0,68.2,75.5,74.0,76.9,62.4,65.7,71.0
4,수원남부경찰서,2019,0,9,395,2589.0,1725.0,0.6662804171494786,404995.0,102.3,0.08729318691738011,0.10032625890339478,0.15487503559711802,0.15834009609987276,0.1716686447415855,0.167189580785293,0.1602495831227685,18728.0,0.04624254620427413,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1025.0,0.1037741206681564,509559.0,0.10010910666666667,0.09919571045576407,0.003025446702712418,0.13999430856560874,0.3094942112121257,990,332,74.9,74.7,78.8,77.6,79.9,71.2,73.8,75.5
5,수원남부경찰서,2019,1,9,395,2847.0,1380.0,0.4847207586933615,404995.0,102.3,0.08729318691738011,0.10032625890339478,0.15487503559711802,0.15834009609987276,0.1716686447415855,0.167189580785293,0.1602495831227685,18728.0,0.04624254620427413,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1025.0,0.1007716144643761,509559.0,0.10010910666666667,0.10473409521891623,0.002886438772256625,0.13584722012451966,0.3091845810468375,897,332,72.6,72.1,77.9,77.3,78.4,67.4,70.6,73.5
68,수원남부경찰서,2020,0,9,395,2925.8333333333335,1450.0,0.5002442195580127,405647.0,102.33333333333333,0.09105024241962234,0.10356015941299779,0.15443726126728333,0.16262142711053476,0.174687859829194,0.16330611708920786,0.15028953871672512,17607.0,0.04340597022503038,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1026.6666666666667,0.08254035736437498,558694.3333333334,0.10482404299999999,0.10129672406551869,0.0028086938261234775,0.11371272574548509,0.32824968500629986,911,340,,,,,,,,
69,수원남부경찰서,2020,1,9,395,2925.8333333333335,1450.0,0.5002442195580127,405647.0,102.33333333333333,0.09105024241962234,0.10356015941299779,0.15443726126728333,0.16262142711053476,0.174687859829194,0.16330611708920786,0.15028953871672512,17607.0,0.04340597022503038,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1026.6666666666667,0.08254035736437498,558694.3333333334,0.10482404299999999,0.12179224878704624,0.004121120009352897,0.1104226340094698,0.34740164844800375,913,340,,,,,,,,
6,수원서부경찰서,2017,0,7,258,1980.0,883.0,0.4459595959595961,405665.0,102.4,0.09483597316671542,0.10707512596590292,0.1537474239849597,0.166348944450105,0.17818053633701345,0.1590161348106321,0.14075477651528848,16197.0,0.03992703338961951,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1572.0,0.08595269495766211,598246.0,0.093576221,0.10684962727191304,0.002514048056127649,0.12450326340615447,0.3387713899246592,655,352,67.2,66.8,70.1,69.8,70.4,65.8,64.1,68.2
7,수원서부경찰서,2017,1,7,258,1759.0,849.0,0.4826606026151222,405665.0,102.4,0.09483597316671542,0.10707512596590292,0.1537474239849597,0.166348944450105,0.17818053633701345,0.1590161348106321,0.14075477651528848,16197.0,0.03992703338961951,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1572.0,0.028378095226356724,598246.0,0.093576221,0.10360774101104653,0.002533908271971086,0.12393135947314705,0.34242374842233403,616,352,68.2,67.9,70.8,70.4,71.2,67.0,65.7,68.8
8,수원서부경찰서,2018,0,7,258,1800.0,880.0,0.4888888888888889,406281.0,102.3,0.09102156717477147,0.1032790933696957,0.15468932421977236,0.1631752407816265,0.17421439840898295,0.1637126356716985,0.14986425651211846,17896.0,0.044048331081197496,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1574.0,0.09020603966220424,568278.0,0.09583447,0.11866723851391198,0.003109419396343752,0.125154130702836,0.33195732589931914,633,335,70.8,70.7,74.8,72.8,76.8,68.3,68.6,71.2
9,수원서부경찰서,2018,1,7,258,1849.0,810.0,0.4380746349378041,406281.0,102.3,0.09102156717477147,0.1032790933696957,0.15468932421977236,0.1631752407816265,0.17421439840898295,0.1637126356716985,0.14986425651211846,17896.0,0.044048331081197496,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1574.0,0.08615957920749433,568278.0,0.09583447,0.09908883826879272,0.00270501138952164,0.12015945330296128,0.3512243735763098,674,335,70.4,70.2,74.1,73.0,75.1,70.1,66.0,70.9
10,수원서부경찰서,2019,0,7,258,1522.0,825.0,0.5420499342969777,404995.0,102.3,0.08729318691738011,0.10032625890339478,0.15487503559711802,0.15834009609987276,0.1716686447415855,0.167189580785293,0.1602495831227685,18728.0,0.04624254620427413,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1569.0,0.1037741206681564,509559.0,0.10010910666666667,0.11795956391469647,0.002996198101568598,0.12745172092554827,0.3381927134476421,742,332,71.0,70.5,73.4,73.0,73.8,68.0,69.8,72.3
11,수원서부경찰서,2019,1,7,258,1843.0,814.0,0.4416711882799783,404995.0,102.3,0.08729318691738011,0.10032625890339478,0.15487503559711802,0.15834009609987276,0.1716686447415855,0.167189580785293,0.1602495831227685,18728.0,0.04624254620427413,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1569.0,0.1007716144643761,509559.0,0.10010910666666667,0.1141773119336172,0.002866033409760891,0.12116497434217707,0.3199585107544492,618,332,70.6,70.6,74.8,73.3,76.2,68.9,67.9,70.7
70,수원서부경찰서,2020,0,7,258,1792.1666666666667,843.5,0.47321747416306126,405647.0,102.33333333333331,0.09105024241962234,0.10356015941299779,0.15443726126728333,0.16262142711053473,0.174687859829194,0.16330611708920784,0.15028953871672512,17607.0,0.04340597022503038,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1571.6666666666667,0.08254035736437498,558694.3333333334,0.10482404299999999,0.09567678401247581,0.005746960464377509,0.14673520663066394,0.34389349351661996,584,340,,,,,,,,
71,수원서부경찰서,2020,1,7,258,1792.1666666666667,843.5,0.47321747416306126,405647.0,102.33333333333331,0.09105024241962234,0.10356015941299779,0.15443726126728333,0.16262142711053473,0.174687859829194,0.16330611708920784,0.15028953871672512,17607.0,0.04340597022503038,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1571.6666666666667,0.08254035736437498,558694.3333333334,0.10482404299999999,0.09864626250735727,0.005150088287227781,0.14137728075338435,0.3452913478516775,585,340,,,,,,,,
12,수원중부경찰서,2017,0,7,333,2348.0,1093.0,0.4655025553662692,405665.0,102.4,0.09483597316671542,0.10707512596590292,0.1537474239849597,0.166348944450105,0.17818053633701345,0.1590161348106321,0.14075477651528848,16197.0,0.03992703338961951,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1218.0,0.08595269495766211,598246.0,0.093576221,0.10771781659150292,0.002668121568831339,0.11807851872879382,0.33442581232156954,845,352,69.8,69.5,71.8,71.0,72.5,70.4,66.3,70.5
13,수원중부경찰서,2017,1,7,333,2112.0,943.0,0.4464962121212121,405665.0,102.4,0.09483597316671542,0.10707512596590292,0.1537474239849597,0.166348944450105,0.17818053633701345,0.1590161348106321,0.14075477651528848,16197.0,0.03992703338961951,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1218.0,0.028378095226356724,598246.0,0.093576221,0.10342526694307708,0.002767124390061327,0.11568254696206284,0.3377410211478491,742,352,70.6,70.3,75.8,75.8,75.7,68.7,65.9,71.2
14,수원중부경찰서,2018,0,7,333,2274.0,1191.0,0.5237467018469657,406281.0,102.3,0.09102156717477147,0.1032790933696957,0.15468932421977236,0.1631752407816265,0.17421439840898295,0.1637126356716985,0.14986425651211846,17896.0,0.044048331081197496,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1220.0,0.09020603966220424,568278.0,0.09583447,0.1069613465752786,0.0031706066116473173,0.11262647456520725,0.3415162959854525,882,335,73.3,73.1,77.3,75.9,78.7,68.9,72.6,73.6
15,수원중부경찰서,2018,1,7,333,2163.0,1129.0,0.5219602404068423,406281.0,102.3,0.09102156717477147,0.1032790933696957,0.15468932421977236,0.1631752407816265,0.17421439840898295,0.1637126356716985,0.14986425651211846,17896.0,0.044048331081197496,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1220.0,0.08615957920749433,568278.0,0.09583447,0.10268209308440704,0.002892453326321325,0.09834341309492506,0.3773336839337365,912,335,67.5,67.4,72.8,71.5,74.0,64.4,64.5,67.8
16,수원중부경찰서,2019,0,7,333,1655.0,1013.0,0.6120845921450151,404995.0,102.3,0.08729318691738011,0.10032625890339478,0.15487503559711802,0.15834009609987276,0.1716686447415855,0.167189580785293,0.1602495831227685,18728.0,0.04624254620427413,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1216.0,0.1037741206681564,509559.0,0.10010910666666667,0.09935253862230052,0.0034217104454370363,0.121480965455067,0.33960988403065195,836,332,74.7,74.6,78.4,78.2,78.6,72.5,72.6,75.1
17,수원중부경찰서,2019,1,7,333,2076.0,1048.0,0.5048169556840078,404995.0,102.3,0.08729318691738011,0.10032625890339478,0.15487503559711802,0.15834009609987276,0.1716686447415855,0.167189580785293,0.1602495831227685,18728.0,0.04624254620427413,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1216.0,0.1007716144643761,509559.0,0.10010910666666667,0.10486679632728753,0.003098285765977656,0.11576733456963227,0.3330996426794518,773,332,74.5,74.0,79.5,78.0,81.0,69.1,72.9,75.5
72,수원중부경찰서,2020,0,7,333,2104.6666666666665,1069.5,0.5124345429283854,405647.0,102.33333333333333,0.09105024241962233,0.1035601594129978,0.15443726126728335,0.16262142711053476,0.17468785982919396,0.16330611708920786,0.15028953871672515,17607.0,0.04340597022503038,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1218.0,0.08254035736437498,558694.3333333334,0.10482404299999999,0.08110781404549951,0.0027010575972000305,0.15304724948641862,0.35414288975119834,712,340,,,,,,,,
73,수원중부경찰서,2020,1,7,333,2104.6666666666665,1069.5,0.5124345429283854,405647.0,102.33333333333333,0.09105024241962233,0.1035601594129978,0.15443726126728335,0.16262142711053476,0.17468785982919396,0.16330611708920786,0.15028953871672515,17607.0,0.04340597022503038,348781,0.11076004713559512,0.08635791513872602,0.30959828660391475,0.12839288837408,0.2859444751864351,0.056419357705838336,0.02252129559809737,1218.0,0.08254035736437498,558694.3333333334,0.10482404299999999,0.0870836461337864,0.0029238610770872023,0.14145165751313762,0.3787190327551464,707,340,,,,,,,,
30,진주경찰서,2017,0,13,289,1723.0,828.0,0.4805571677307023,353209.0,100.1,0.08707026151655252,0.11425813045533947,0.14003890048101833,0.13033642970592482,0.16274217248144865,0.1592343343459538,0.20624899139036665,5638.0,0.01596222066821627,239657,0.15045669435902145,0.11282791656408953,0.26811234389147826,0.11548170927617385,0.2673904788927509,0.04277780327718364,0.042953053739302416,1222.0,0.1956745156550371,391361.0,0.302666502,0.0962357717910436,0.0035485494311160437,0.15005874044143752,0.3565029911842429,422,370,72.4,71.7,79.9,77.5,82.2,68.9,65.6,73.9
31,진주경찰서,2017,1,13,289,1816.0,792.0,0.4361233480176212,353209.0,100.1,0.08707026151655252,0.11425813045533947,0.14003890048101833,0.13033642970592482,0.16274217248144865,0.1592343343459538,0.20624899139036665,5638.0,0.01596222066821627,239657,0.15045669435902145,0.11282791656408953,0.26811234389147826,0.11548170927617385,0.2673904788927509,0.04277780327718364,0.042953053739302416,1222.0,0.06556458074397878,391361.0,0.302666502,0.09481953926660937,0.003197933012984322,0.1509875819938884,0.3669474322314272,330,370,71.8,71.2,79.9,78.9,80.8,67.2,65.6,73.3
