,jur_stn,year,상반기,파출소수,경찰관수,5대범죄발생건,5대범죄검거건,5대범죄검거율,전체인구,전체성비,0대 비율,10대 비율,20대 비율,30대 비율,40대 비율,50대 비율,60대 비율,외국인수,외국인비율,계,초등학교,중학교,고등학교,"대학교(2,3년제)",대학교(4년제 이상),대학원(석박사 과정),받지 않았음(미취학 포함),1인당 담당인구수,기초생활자수,지방세징수액,1인가구비율,절폭신고비율,강살신고비율,교통신고비율,질서신고비율
170,서울성북경찰서,2018,0,6,252,783,382,0.4878671775223499,219367,92.8,0.07025897240697096,0.09546103105754283,0.17146836123938422,0.14057492694890295,0.1606531520237775,0.14935245501830266,0.21218551559715,7261,0.03309978255617299,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,870,0.16418604439136242,221961,0.160332203,0.08194422807290855,0.0024536532170119957,0.11465960429973517,0.27360180713506776
171,서울성북경찰서,2018,1,6,252,768,360,0.46875,219367,92.8,0.07025897240697096,0.09546103105754283,0.17146836123938422,0.14057492694890295,0.1606531520237775,0.14935245501830266,0.21218551559715,7261,0.03309978255617299,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,870,0.1627318603071565,221961,0.160332203,0.07324364723467862,0.0025624599615631004,0.10079009182148195,0.29019859064702114
172,서울성북경찰서,2019,0,6,252,505,308,0.6099009900990099,222663,92.4,0.06849798013594505,0.09151926561829847,0.17502868678521627,0.13854987458653978,0.15693860915686675,0.1509879257264886,0.21841702838588276,7776,0.034922730763530536,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,883,0.17835024229440904,230064,0.1636177425,0.08264944965189996,0.00229473766092334,0.11532029092606277,0.28664773832211893
173,서울성북경찰서,2019,1,6,252,631,298,0.4722662440570523,222663,92.4,0.06849798013594505,0.09151926561829847,0.17502868678521627,0.13854987458653978,0.15693860915686675,0.1509879257264886,0.21841702838588276,7776,0.034922730763530536,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,883,0.1728306903257389,230064,0.1636177425,0.08524842726922584,0.0029100868746522873,0.11195275388368212,0.28176488209868616
174,서울송파경찰서,2017,0,11,538,2903,1296,0.4464347227006545,633953,94.3,0.08395732806690717,0.09652450575989073,0.13719313576873995,0.1722698685864725,0.16917973414432932,0.15853856673917466,0.18228165179437592,9418,0.01485599090153371,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1178,0.08663733746823503,1325455,0.24776436100000002,0.09256447884513364,0.0015707878976627399,0.12534746693953025,0.25561758254207234
175,서울송파경찰서,2017,1,11,538,2691,1153,0.4284652545522111,633953,94.3,0.08395732806690717,0.09652450575989073,0.13719313576873995,0.1722698685864725,0.16917973414432932,0.15853856673917466,0.18228165179437592,9418,0.01485599090153371,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1178,0.02861726342489112,1325455,0.24776436100000002,0.08850089359998492,0.0016423149302227102,0.12322872411465369,0.2593248290104384
176,서울송파경찰서,2018,0,11,538,3076,1332,0.43302990897269183,638167,94.1,0.0812639951611412,0.09276882070053764,0.1386972375569404,0.1716196544164772,0.16519030285176134,0.15865439610634835,0.1917491816405424,10123,0.01586261903232226,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1186,0.09592003347086264,1336277,0.260528769,0.08931391233324258,0.001837734821671658,0.13209910155186497,0.24322080043561123
177,서울송파경찰서,2018,1,11,538,2823,1270,0.4498760184201204,638167,94.1,0.0812639951611412,0.09276882070053764,0.1386972375569404,0.1716196544164772,0.16519030285176134,0.15865439610634835,0.1917491816405424,10123,0.01586261903232226,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1186,0.0864710961237419,1336277,0.260528769,0.09463955637707948,0.0014787430683918669,0.12384473197781885,0.26247689463955637
178,서울송파경찰서,2019,0,11,538,2198,1132,0.5150136487716106,648600,93.7,0.07998766574159727,0.08907801418439716,0.1388991674375578,0.16999845821769966,0.16257169287696574,0.15848442799876658,0.20091736046870184,10917,0.01683163737280296,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1205,0.11954825778600063,1573934,0.27302824600000003,0.08254771507102675,0.0014385162732153407,0.12879858203395925,0.2612705181227363
179,서울송파경찰서,2019,1,11,538,2703,1167,0.4317425083240843,648600,93.7,0.07998766574159727,0.08907801418439716,0.1388991674375578,0.16999845821769966,0.16257169287696574,0.15848442799876658,0.20091736046870184,10917,0.01683163737280296,591252,0.0930669156298837,0.07060610365800031,0.2417784633286653,0.10728420368979724,0.3729391190220076,0.09750326425957123,0.016821930412074717,1205,0.11307123034227567,1573934,0.27302824600000003,0.0874949189942512,0.0017710934324371406,0.1327594216363742,0.24715463678067476
180,서울수서경찰서,2017,0,6,312,1493,665,0.4454119223040857,261257,91.8,0.07428126327715621,0.10911669352400127,0.13633701680720514,0.16699839621522106,0.18368694427326349,0.1506275429940633,0.17888133140930196,3827,0.014648411334433144,491494,0.07547599767240291,0.057791142923413114,0.18773169153641756,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,837,0.1229517295230367,1401459,0.151358207,0.07765747691723845,0.0017129512028759564,0.1308406149178154,0.2357682115989519
181,서울수서경찰서,2017,1,6,312,1497,655,0.43754175016700064,261257,91.8,0.07428126327715621,0.10911669352400127,0.13633701680720514,0.16699839621522106,0.18368694427326349,0.1506275429940633,0.17888133140930196,3827,0.014648411334433144,491494,0.07547599767240291,0.057791142923413114,0.18773169153641756,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,837,0.04104004868769066,1401459,0.151358207,0.07635100083348334,0.001518848767432246,0.1314721282544724,0.24217890328054636
182,서울수서경찰서,2018,0,6,312,1393,662,0.4752333094041637,253905,92.2,0.07202693920954688,0.10811523995195052,0.13556842125992005,0.16328351154959533,0.18374785845099545,0.15066855713751207,0.18652054902424134,4407,0.01735688544928221,491494,0.07547599767240291,0.057791142923413114,0.18773169153641756,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,813,0.12368011657903548,1612863,0.15443685599999998,0.07917198355309797,0.002070041117255069,0.12491138522614491,0.2351339855380689
183,서울수서경찰서,2018,1,6,312,1369,609,0.4448502556610665,253905,92.2,0.07202693920954688,0.10811523995195052,0.13556842125992005,0.16328351154959533,0.18374785845099545,0.15066855713751207,0.18652054902424134,4407,0.01735688544928221,491494,0.07547599767240291,0.057791142923413114,0.18773169153641756,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,813,0.12445205884090504,1612863,0.15443685599999998,0.09440800828443217,0.0017259233690024164,0.10976872626855368,0.24887814981014844
184,서울수서경찰서,2019,0,6,312,955,565,0.5916230366492147,254599,92.3,0.07049110465652918,0.1068757008556576,0.13484708336033652,0.1585843648553905,0.18279886645496166,0.15202111551672332,0.1942894624694864,4862,0.0190966971590619,491494,0.07547599767240291,0.057791142923413114,0.18773169153641756,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,816,0.14194085601278875,1728928,0.1599644595,0.07533612519285872,0.0022261406215560945,0.13167291161560502,0.24842406876790832
185,서울수서경찰서,2019,1,6,312,1252,590,0.4712460063897764,254599,92.3,0.07049110465652918,0.1068757008556576,0.13484708336033652,0.1585843648553905,0.18279886645496166,0.15202111551672332,0.1942894624694864,4862,0.0190966971590619,491494,0.07547599767240291,0.057791142923413114,0.18773169153641756,0.08243437356305469,0.43441018608568976,0.14911677456896727,0.013039833650054731,816,0.13363760266144015,1728928,0.1599644595,0.07259850568278614,0.002531091046265424,0.12302562729684344,0.2645963639903624
186,서울양천경찰서,2017,0,8,376,2034,888,0.4365781710914454,452111,96.9,0.07961540418171642,0.11900396141655477,0.12755717069480724,0.13934188727989366,0.18372258140147,0.16940087721820524,0.18129839795979305,5468,0.012094375053913751,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1202,0.13437850439383248,443922,0.204190194,0.09740096037307922,0.0025325335475372412,0.11633203361228084,0.27599130672842875
187,서울양천경찰서,2017,1,8,376,1912,871,0.4555439330543933,452111,96.9,0.07961540418171642,0.11900396141655477,0.12755717069480724,0.13934188727989366,0.18372258140147,0.16940087721820524,0.18129839795979305,5468,0.012094375053913751,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1202,0.04465275120490322,443922,0.204190194,0.09474246346030668,0.0024046500054737407,0.11656323082334552,0.2824826637515798
188,서울양천경찰서,2018,0,8,376,1743,826,0.4738955823293173,445591,96.6,0.07620216745849892,0.11557235222434925,0.12766640259789808,0.13640311406648695,0.18007545035694167,0.1710716778390946,0.19295497440477927,5681,0.012749359838955455,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1185,0.14623724446858216,489789,0.21170212100000002,0.09394655007131333,0.003437068905048049,0.11714091982510696,0.2614510509948795
189,서울양천경찰서,2018,1,8,376,1739,848,0.4876365727429557,445591,96.6,0.07620216745849892,0.11557235222434925,0.12766640259789808,0.13640311406648695,0.18007545035694167,0.1710716778390946,0.19295497440477927,5681,0.012749359838955455,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1185,0.13624377512113126,489789,0.21170212100000002,0.09178562484347608,0.003506135737540696,0.10255447032306536,0.28236914600550966
190,서울양천경찰서,2019,0,8,376,1374,694,0.50509461426492,440354,96.3,0.07335461923815839,0.11174191673063036,0.12794024807314114,0.13197109598186912,0.1773436825826494,0.17246578888803102,0.20510089609723087,6221,0.014127270332505212,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1171,0.18015278616749253,534297,0.223157546,0.08850194596297047,0.0022721648556837865,0.12474410024521383,0.2473960090886594
191,서울양천경찰서,2019,1,8,376,1481,680,0.4591492234976367,440354,96.3,0.07335461923815839,0.11174191673063036,0.12794024807314114,0.13197109598186912,0.1773436825826494,0.17246578888803102,0.20510089609723087,6221,0.014127270332505212,438004,0.11251267111715876,0.09379823015314928,0.2747646140217897,0.11411539620642736,0.317809883014767,0.06782586460397623,0.019173340882731663,1171,0.16896406073295575,534297,0.223157546,0.0926572090772483,0.0028016198456562156,0.1201640221073275,0.25015918294577594
192,서울영등포경찰서,2017,0,10,513,3025,1231,0.4069421487603306,393560,100.2,0.07184927330013212,0.06638886065657079,0.14198851509299726,0.18012501270454315,0.16196767964224007,0.16938967374733205,0.20824016668360606,46708,0.11868076023986178,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,767,0.11241996137818884,1093707,0.346647782,0.09996922153686683,0.00189293127482415,0.12848001927892483,0.2648488661634474
193,서울영등포경찰서,2017,1,10,513,2961,1308,0.441742654508612,393560,100.2,0.07184927330013212,0.06638886065657079,0.14198851509299726,0.18012501270454315,0.16196767964224007,0.16938967374733205,0.20824016668360606,46708,0.11868076023986178,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,767,0.03739709320052851,1093707,0.346647782,0.09905991421851468,0.0017451835476549604,0.1296458165781189,0.2692864085911424
194,서울영등포경찰서,2018,0,10,513,3056,1282,0.4195026178010472,395286,100.4,0.06937255556736135,0.0626356612680439,0.1431646959416726,0.18185819887372687,0.15763776101354462,0.17065871293190246,0.21462181812662226,48180,0.12188643159636316,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,770,0.11548094291222052,1248782,0.35691545799999996,0.09244679321253954,0.0022469082542421626,0.10777969513948807,0.26333764739718146
195,서울영등포경찰서,2018,1,10,513,2736,1201,0.4389619883040936,395286,100.4,0.06937255556736135,0.0626356612680439,0.1431646959416726,0.18185819887372687,0.15763776101354462,0.17065871293190246,0.21462181812662226,48180,0.12188643159636316,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,770,0.11087921150761727,1248782,0.35691545799999996,0.09970426700464723,0.0017955217574989438,0.09801436417406,0.2777777777777778
196,서울영등포경찰서,2019,0,10,513,2415,1179,0.4881987577639752,394083,99.9,0.06718381660716144,0.06034515571592786,0.14475884521788554,0.18128160818913786,0.153566634439953,0.1691674088960955,0.22363563005762746,49151,0.12472245694434927,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,768,0.13132005186724624,1377273,0.378202088,0.089167109910942,0.0018548068136873832,0.11634821270269902,0.27288845246375626
197,서울영등포경찰서,2019,1,10,513,2813,1131,0.4020618556701031,394083,99.9,0.06718381660716144,0.06034515571592786,0.14475884521788554,0.18128160818913786,0.153566634439953,0.1691674088960955,0.22363563005762746,49151,0.12472245694434927,338321,0.104587063764886,0.08661892108382276,0.2579739359956964,0.11455984109765578,0.3404281732437537,0.07787278945143812,0.01795927536274721,768,0.12518175105244328,1377273,0.378202088,0.09433901627753764,0.002265678980605145,0.11338036090177238,0.270258544502113
198,서울용산경찰서,2017,0,7,343,2180,891,0.4087155963302752,223898,94.0,0.07041599299681105,0.07608375242297832,0.14789770341852093,0.17575413804500264,0.16783088727902884,0.15296697603372966,0.2089701560532028,16005,0.07148344335366998,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,652,0.15235955658380154,789772,0.363065575,0.09808879175557195,0.0007733481907052919,0.12562591868945105,0.24223732575592294
199,서울용산경찰서,2017,1,7,343,1977,835,0.4223571067273647,223898,94.0,0.07041599299681105,0.07608375242297832,0.14789770341852093,0.17575413804500264,0.16783088727902884,0.15296697603372966,0.2089701560532028,16005,0.07148344335366998,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,652,0.05023716156464105,789772,0.363065575,0.09423890554558056,0.0007007762247894789,0.12500126912775045,0.24892534817172418
200,서울용산경찰서,2018,0,7,343,1738,829,0.4769850402761795,226938,95.2,0.06858701495562665,0.07278639980963962,0.15525826437176676,0.17729512025310878,0.16177986939164002,0.15300654804395913,0.2111986533766932,19126,0.08427852541222712,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,661,0.15707373820162335,739344,0.370162162,0.09547870595183411,0.0020780016186538923,0.14086663604348493,0.24172627250257017
201,서울용산경찰서,2018,1,7,343,1611,706,0.4382371198013656,226938,95.2,0.06858701495562665,0.07278639980963962,0.15525826437176676,0.17729512025310878,0.16177986939164002,0.15300654804395913,0.2111986533766932,19126,0.08427852541222712,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,661,0.15130564295093815,739344,0.370162162,0.08817229890528319,0.0009519276534983341,0.11839600190385531,0.2627320323655402
202,서울용산경찰서,2019,0,7,343,1200,788,0.6566666666666666,227181,95.4,0.06981657797086904,0.06942041808073739,0.1572314586166977,0.1760930711635216,0.15673405786575462,0.15382008178500842,0.2167874954331568,20503,0.09024962474854853,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,662,0.17613268715253474,764486,0.377217554,0.08645022466932473,0.0017931354555618842,0.13963251271016602,0.23916207834947156
203,서울용산경찰서,2019,1,7,343,1596,864,0.5413533834586466,227181,95.4,0.06981657797086904,0.06942041808073739,0.1572314586166977,0.1760930711635216,0.15673405786575462,0.15382008178500842,0.2167874954331568,20503,0.09024962474854853,201237,0.10270974025651347,0.08230593777486248,0.2568563435153575,0.09933560925674703,0.3374081307115491,0.09950456426999013,0.021879674214980348,662,0.1699966106320511,764486,0.377217554,0.09320364741641338,0.0017264437689969605,0.1421033434650456,0.23885714285714285
204,서울은평경찰서,2017,0,5,203,1258,648,0.5151033386327504,233121,93.9,0.07469281040144303,0.09234669474930454,0.1306057141876661,0.15257923443354646,0.16933230096752122,0.15992089961672346,0.22046658073150696,2796,0.0119937714748993,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073437,0.27290420530015397,0.045767166867683416,0.0239637233504179,1148,0.19588968818767932,204448,0.12952221349999998,0.1036011222711295,0.0013444146861729678,0.10156104807632005,0.2853891686272618
205,서울은평경찰서,2017,1,5,203,1107,583,0.5266485998193315,233121,93.9,0.07469281040144303,0.09234669474930454,0.1306057141876661,0.15257923443354646,0.16933230096752122,0.15992089961672346,0.22046658073150696,2796,0.0119937714748993,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073437,0.27290420530015397,0.045767166867683416,0.0239637233504179,1148,0.06521077037246753,204448,0.12952221349999998,0.09951829970236759,0.0011424364604408765,0.10167745555261831,0.2956660279096468
206,서울은평경찰서,2018,0,5,203,1121,510,0.4549509366636931,231276,93.5,0.07095634652968748,0.08846789117764056,0.13272453691693042,0.15034201560040816,0.16507981805288918,0.1614110413531884,0.2309621404728549,2985,0.012906656981269131,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073437,0.27290420530015397,0.045767166867683416,0.0239637233504179,1139,0.2091829675366229,189132,0.13479800150000001,0.09757364625351424,0.0022307786334188973,0.08715315976042048,0.28801491260237133
207,서울은평경찰서,2018,1,5,203,1122,522,0.46524064171123,231276,93.5,0.07095634652968748,0.08846789117764056,0.13272453691693042,0.15034201560040816,0.16507981805288918,0.1614110413531884,0.2309621404728549,2985,0.012906656981269131,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073437,0.27290420530015397,0.045767166867683416,0.0239637233504179,1139,0.19671301821200646,189132,0.13479800150000001,0.10069329811819082,0.00115549686365137,0.08270056124133378,0.31594585671838893
208,서울은평경찰서,2019,0,5,203,1009,598,0.5926660059464817,230765,92.7,0.06764674019023682,0.08505189261803132,0.1349879747795376,0.1475353714818105,0.161527961345958,0.16190063484497216,0.24128442354776505,3195,0.013845253829653544,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073437,0.27290420530015397,0.045767166867683416,0.0239637233504179,1136,0.2445041492427361,197466,0.142825464,0.09982384028185555,0.0018790369935408103,0.09351145038167939,0.2816793893129771
209,서울은평경찰서,2019,1,5,203,1087,486,0.44710211591536336,230765,92.7,0.06764674019023682,0.08505189261803132,0.1349879747795376,0.1475353714818105,0.161527961345958,0.16190063484497216,0.24128442354776505,3195,0.013845253829653544,448553,0.11436775587277312,0.09530646322731093,0.3238502473509262,0.12384043803073437,0.27290420530015397,0.045767166867683416,0.0239637233504179,1136,0.2358069897948129,197466,0.142825464,0.09799509001636661,0.0022504091653027824,0.08902755046372067,0.28426759410801966
210,서울종로경찰서,2017,0,13,285,1189,516,0.4339781328847771,78638,95.1,0.05551352073093968,0.09664477323448438,0.18236614380996585,0.13836098094444832,0.1539576670460398,0.1587835474989986,0.21422076972475315,5489,0.06980085963529083,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,275,0.1388641623642514,414017,0.18949208,0.0778418231464002,0.0018090872574703099,0.1136073652334062,0.2631710843697874
211,서울종로경찰서,2017,1,13,285,1137,442,0.3887423043095866,78638,95.1,0.05551352073093968,0.09664477323448438,0.18236614380996585,0.13836098094444832,0.1539576670460398,0.1587835474989986,0.21422076972475315,5489,0.06980085963529083,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,275,0.04623718812787711,414017,0.18949208,0.07558047419797731,0.0017006103764742875,0.11267167230923292,0.2687159207853256
212,서울종로경찰서,2018,0,13,285,957,412,0.4305120167189133,78983,95.5,0.052783176233010695,0.09337393253021199,0.19100191812213946,0.13828837668626992,0.14796761348889326,0.15845081567669198,0.2179948976685004,6028,0.0763202208070091,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,277,0.13997948925718193,470132,0.19856365550000002,0.06553658827742628,0.0029843619434164977,0.12367195893517965,0.25080577772472246
213,서울종로경찰서,2018,1,13,285,1003,530,0.5284147557328016,78983,95.5,0.052783176233010695,0.09337393253021199,0.19100191812213946,0.13828837668626992,0.14796761348889326,0.15845081567669198,0.2179948976685004,6028,0.0763202208070091,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,277,0.13748528164288518,470132,0.19856365550000002,0.055780933062880324,0.0023664638269100743,0.12812711291413117,0.27079107505070993
214,서울종로경찰서,2019,0,13,285,908,549,0.6046255506607929,77484,93.5,0.051216694951893606,0.08875968742135522,0.189063619175448,0.13716936935774252,0.14517742258129046,0.16054178577651015,0.2279359097625977,6579,0.08490785194362707,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,271,0.15694853130968975,494905,0.19688916550000002,0.07900466562986003,0.002177293934681182,0.10330050112320718,0.30188353205460516
215,서울종로경찰서,2019,1,13,285,1026,435,0.4239766081871345,77484,93.5,0.051216694951893606,0.08875968742135522,0.189063619175448,0.13716936935774252,0.14517742258129046,0.16054178577651015,0.2279359097625977,6579,0.08490785194362707,140506,0.1052908772579107,0.0967004967759384,0.25744096337522954,0.08965453432593626,0.32721022589782645,0.10115582252715187,0.022547079840006836,271,0.1521862578080636,494905,0.19688916550000002,0.08399338497693445,0.002306554095221516,0.11463138654365045,0.2584646183305771
216,서울종암경찰서,2017,0,4,176,818,333,0.4070904645476773,222708,93.4,0.07427646452649989,0.09727064750559587,0.16865992990837803,0.14295143651903722,0.1648769579966638,0.14790634394286706,0.2040065825956351,6595,0.029612766492447512,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,1265,0.16280510803383802,195417,0.1567961475,0.08726916834416443,0.002083447331642674,0.1157487965740529,0.27263335572206415
217,서울종암경찰서,2017,1,4,176,757,394,0.5204755614266843,222708,93.4,0.07427646452649989,0.09727064750559587,0.16865992990837803,0.14295143651903722,0.1648769579966638,0.14790634394286706,0.2040065825956351,6595,0.029612766492447512,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,1265,0.054115703073082236,195417,0.1567961475,0.08458482431728953,0.0016797994020407714,0.11956226293139594,0.286181078537993
218,서울종암경찰서,2018,0,4,176,784,346,0.4413265306122449,219367,92.8,0.07025897240697096,0.09546103105754283,0.17146836123938422,0.14057492694890295,0.1606531520237775,0.14935245501830266,0.21218551559715,7261,0.03309978255617299,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,1246,0.16418604439136242,221961,0.160332203,0.08247738770504369,0.001839644335428484,0.1220297409167561,0.264857683070162
219,서울종암경찰서,2018,1,4,176,665,328,0.4932330827067669,219367,92.8,0.07025897240697096,0.09546103105754283,0.17146836123938422,0.14057492694890295,0.1606531520237775,0.14935245501830266,0.21218551559715,7261,0.03309978255617299,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,1246,0.1627318603071565,221961,0.160332203,0.08666274970622796,0.0008813160987074031,0.10487661574618096,0.2890716803760282
220,서울종암경찰서,2019,0,4,176,675,418,0.6192592592592593,222663,92.4,0.06849798013594505,0.09151926561829847,0.17502868678521627,0.13854987458653978,0.15693860915686675,0.1509879257264886,0.21841702838588276,7776,0.034922730763530536,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,1265,0.17835024229440904,230064,0.1636177425,0.0954356846473029,0.002684891383939468,0.1422992433487918,0.28840615084207954
221,서울종암경찰서,2019,1,4,176,755,382,0.5059602649006623,222663,92.4,0.06849798013594505,0.09151926561829847,0.17502868678521627,0.13854987458653978,0.15693860915686675,0.1509879257264886,0.21841702838588276,7776,0.034922730763530536,434577,0.12043895558209478,0.09975217280251833,0.2789056945029305,0.1084917057276386,0.30561672614979624,0.06472270736831448,0.022072037866707167,1265,0.1728306903257389,230064,0.1636177425,0.0883248730964467,0.002763677382966723,0.13468697123519457,0.28161308516638467
222,서울중랑경찰서,2017,0,8,406,2361,1147,0.4858110969927997,396892,97.9,0.0702710057144009,0.07924070024087157,0.14216713866744607,0.15762726384003709,0.15669502030779153,0.1769473811515475,0.2169809419187084,6013,0.01515021718754724,377939,0.12137937603687368,0.12186887301919093,0.3625426325412302,0.12803388906675414,0.212936479167273,0.02976935431379138,0.023469395854886638,977,0.2236502625399353,295803,0.298946773,0.10238941280135805,0.0027101672002345367,0.0872389893021932,0.26559425903542433
223,서울중랑경찰서,2017,1,8,406,2299,1098,0.4775989560678556,396892,97.9,0.0702710057144009,0.07924070024087157,0.14216713866744607,0.15762726384003709,0.15669502030779153,0.1769473811515475,0.2169809419187084,6013,0.01515021718754724,377939,0.12137937603687368,0.12186887301919093,0.3625426325412302,0.12803388906675414,0.212936479167273,0.02976935431379138,0.023469395854886638,977,0.07368251312699678,295803,0.298946773,0.09904278682392942,0.002407198541618527,0.08786990896643943,0.2773484024373829
224,서울중랑경찰서,2018,0,8,406,2103,1084,0.5154541131716596,391668,97.7,0.06649253959986519,0.07492825556338531,0.1421944095509462,0.15641053136840385,0.15163097317115518,0.1781253510626347,0.23015155693087005,6586,0.016815261905491385,377939,0.12137937603687368,0.12186887301919093,0.3625426325412302,0.12803388906675414,0.212936479167273,0.02976935431379138,0.023469395854886638,964,0.2398051410888814,304529,0.30861619100000004,0.09826286581948988,0.0033079662334375734,0.08269915583593934,0.25507492633900325
225,서울중랑경찰서,2018,1,8,406,2042,992,0.485798237022527,391668,97.7,0.06649253959986519,0.07492825556338531,0.1421944095509462,0.15641053136840385,0.15163097317115518,0.1781253510626347,0.23015155693087005,6586,0.016815261905491385,377939,0.12137937603687368,0.12186887301919093,0.3625426325412302,0.12803388906675414,0.212936479167273,0.02976935431379138,0.023469395854886638,964,0.2266383774012684,304529,0.30861619100000004,0.09736366232035785,0.002189016845912249,0.072618254497002,0.26905872275625775
226,서울중랑경찰서,2019,0,8,406,1837,1114,0.6064235166031573,386331,97.3,0.06370443997504731,0.07108153371072992,0.14230284393434645,0.15236675286218296,0.14811392303491047,0.17852049149563454,0.2438038883755122,7091,0.018354726905166808,377939,0.12137937603687368,0.12186887301919093,0.3625426325412302,0.12803388906675414,0.212936479167273,0.02976935431379138,0.023469395854886638,951,0.2946540660728753,324915,0.324650445,0.10384917517674784,0.004259404730732303,0.08874923627476652,0.27499345378371304
